IATA,Continent,Latitude,Longitude
AIR,South America,-10.188278,-59.457273
JRN,South America,-10.305832862854004,-58.489444732666016
JIA,South America,-11.419444,-58.701668
VLP,South America,-9.979443550109863,-51.1422233581543
JUA,South America,-11.2966,-57.5495
CCX,South America,-16.04360008239746,-57.62990188598633
TGQ,South America,-14.6619997025,-57.4435005188
CQA,South America,-13.574443817138672,-52.27055740356445
MTG,South America,-14.9942,-59.9458
BMB,Africa,2.18278,22.481701
APQ,South America,-9.775360107421877,-36.62919998168945
FLB,South America,-6.8463897705078125,-43.07730102539063
PCS,South America,-7.0620598793029785,-41.52370071411133
BNC,Africa,0.575,29.4739
BNB,Africa,-0.2169999927282333,20.850000381469727
MTP,North America,41.0765,-71.920797
VPZ,North America,41.45399857,-87.00710297
DRV,Asia,5.1561,73.1302
SXK,Asia,-7.9886097908,131.305999756
MLZ,South America,-32.33789825439453,-54.21670150756836
PDU,South America,-32.36330032348633,-58.0619010925293
ATI,South America,-30.40069961547852,-56.50790023803711
HSM,Oceania,-36.669700622558594,142.17300415039062
SWH,Oceania,-35.37580108642578,143.5330047607422
TTL,Oceania,-16.966,177.368
KWB,Asia,-5.80091,110.47838
KOO,Africa,-5.39444,26.99
AOU,Asia,14.814715357,106.821699142
SQX,South America,-26.78160095214844,-53.50350189208984
LDM,North America,43.96250153,-86.40789795
RHV,North America,37.332901001,-121.819000244
OHS,Asia,24.38604,56.62541
KCF,Asia,27.1667003632,69.31670379639999
RZS,Asia,26.9662,68.878098
TMF,Asia,2.211,73.1533
IFU,Asia,5.7083,73.025
KZF,Oceania,-7.50025,146.033833333
OGU,Asia,40.966047,38.080994
YKO,Asia,37.5497,44.2381
BUT,Asia,27.5622,90.7471
TLI,Asia,1.123428,120.793658
TQL,Asia,64.9308013916,77.81809997559999
JIC,Asia,38.5422222222,102.348333333
BPL,Asia,44.895,82.3
FYN,Asia,46.804169,89.512006
ACS,Asia,56.2682991027832,90.57080078125
LFQ,Asia,36.132629,111.641236
YJP,North America,53.3191986084,-117.752998352
WVI,North America,36.9356994629,-121.790000916
GLU,Asia,26.88456,90.46412
HLI,North America,36.8932991028,-121.410003662
DLK,Oceania,-29.0132999420166,138.4810028076172
YBS,North America,52.6067008972,-90.3768997192
RIZ,Asia,35.405033,119.324403
SQJ,Asia,26.4263,117.8336
XTO,Oceania,-25.801700592041016,149.89999389648438
YSE,North America,49.7817001343,-123.162002563
YAH,North America,53.754699707,-73.6753005981
YAL,North America,50.58219909667969,-126.91600036621094
YCE,North America,43.285599,-81.508301
YCQ,North America,55.687198638916016,-121.6269989013672
XRR,North America,61.9706001282,-132.42300415
YDO,North America,48.778499603271,-72.375
YEY,North America,48.563903,-78.249702
YHE,North America,49.3683013916,-121.498001099
YHT,North America,60.78919982910156,-137.54600524902344
YDG,North America,44.5458450365,-65.7854247093
YJF,North America,60.2358016968,-123.46900177
YKJ,North America,57.25609970092773,-105.61799621582033
YLR,North America,56.513301849365234,-99.98529815673828
YME,North America,48.85689926147461,-67.45330047607422
YML,North America,47.59749984741211,-70.2238998413086
YOS,North America,44.5903015137,-80.8375015259
YPS,North America,45.6567001343,-61.3680992126
YQS,North America,42.77000045776367,-81.11080169677734
YRO,North America,45.4603004456,-75.64610290530001
YSH,North America,44.94580078125,-75.94059753417969
YSL,North America,47.157501220703125,-67.83470153808594
YVE,North America,50.24810028076172,-119.33100128173828
YXQ,North America,62.410301208496094,-140.86700439453125
YSN,North America,50.682802,-119.228996
KES,North America,56.0374984741,-96.5096969604
XPK,North America,55.7491989136,-101.26599884
ZGF,North America,49.01559829711914,-118.43099975585938
ZJG,North America,54.51890182495117,-98.0460968017578
YTD,North America,55.31890106201172,-97.70780181884766
PIW,North America,55.58890151977539,-97.16419982910156
XPP,North America,52.9965258788,-97.2741937637
WPC,North America,49.520599365200006,-113.997001648
ZST,North America,55.935410448,-129.982434511
ZUC,North America,49.4296989440918,-91.7177963256836
FNB,Europe,53.6022,13.306
FSS,Europe,57.6493988037,-3.56064009666
BXP,Europe,52.00078,23.1325278
DGP,Europe,55.9447212219,26.6650009155
LMR,Africa,-28.36009979248047,23.43910026550293
SXN,Africa,-20.5534,26.115801
NDD,Africa,-11.16790008544922,13.84749984741211
MAI,Africa,-14.482999801635742,35.266998291015625
ADI,Africa,-22.46220016479492,14.979999542236328
MWE,Africa,18.4433333333,31.8433333333
ALN,North America,38.89030075069999,-90.0459976196
AXN,North America,45.8662986755,-95.3946990967
CLU,North America,39.2619018555,-85.8963012695
BBD,North America,31.1793003082,-99.3238983154
BIH,North America,37.3731002808,-118.363998413
BKE,North America,44.8372993469,-117.808998108
BPI,North America,42.58509827,-110.1110001
WMH,North America,36.3689002991,-92.4704971313
BTL,North America,42.3073005676,-85.2515029907
BYI,North America,42.5425987244,-113.772003174
CCY,North America,43.0726013184,-92.6108016968
CNU,North America,37.668800354,-95.4850997925
CRG,North America,30.3362998962,-81.51439666750001
CSV,North America,35.9513015747,-85.08499908450001
DAA,North America,38.715000152600005,-77.1809997559
DAG,North America,34.85369873,-116.7870026
DMN,North America,32.262298584,-107.721000671
DRA,North America,36.6194,-116.032997
EED,North America,34.7663002014,-114.623001099
EGI,North America,30.65040016,-86.52290344
EKA,North America,40.8033981323,-124.112998962
HYR,North America,46.025199890100005,-91.44429779050002
JCT,North America,30.5112991333,-99.7634963989
LOL,North America,40.0663986206,-118.565002441
MBG,North America,45.54650116,-100.4079971
MCB,North America,31.17849922,-90.47190094
MDH,North America,37.778099060058594,-89.25199890136719
MMT,North America,33.92079926,-80.80130005
NHZ,North America,43.89220047,-69.93859863
NRB,North America,30.39109993,-81.42469788
OGB,North America,33.456798553467,-80.859497070312
OTM,North America,41.10660172,-92.44789886
OZR,North America,31.27569962,-85.71340179
PWY,North America,42.79550171,-109.8069992
POU,North America,41.6265983581543,-73.88420104980469
RSL,North America,38.872100830078,-98.811798095703
RWF,North America,44.54719925,-95.08229828
SNS,North America,36.662799835205,-121.60600280762
TPH,North America,38.06019974,-117.086998
UKI,North America,39.125999450684,-123.20099639893
UOX,North America,34.384300231934,-89.536796569824
HTV,North America,30.7469005585,-95.5871963501
VTN,North America,42.85779953,-100.5479965
WMC,North America,40.8965988159,-117.805999756
WWR,North America,36.438,-99.5226667
ZZV,North America,39.9444007874,-81.89209747310001
ECV,Europe,40.370701,-3.78514
CDT,Europe,40.213889,0.073333
TEV,Europe,40.403,-1.2183
QLP,Europe,44.088001,9.98795
BJY,Europe,44.935299,20.2575
RUV,North America,15.991999626159668,-90.44529724121094
XPL,North America,14.3824,-87.621201
UPL,North America,10.8922,-85.016197
QSN,North America,22.75609970092773,-81.9208984375
SNJ,North America,22.09530067443848,-84.1520004272461
DWD,Asia,24.4499,44.121201
KMX,Asia,18.29730033874512,42.80350112915039
XXN,Asia,24.709800720214844,46.72520065307617
KNR,Asia,27.820499420166016,52.35219955444336
PYK,Asia,35.776100158691,50.826698303223
XIJ,Asia,28.9347991943,47.7919006348
ATG,Asia,33.8690986633,72.4009017944
SGI,Asia,32.04859924316406,72.66500091552734
RQW,Asia,35.76720047,43.1250991821
ENN,North America,64.54730224609375,-149.07400512695312
WWA,North America,61.5717010498,-149.539993286
IWK,Asia,34.143902,132.235992
IEJ,Asia,26.7220001221,127.785003662
AAV,Asia,6.366819858551025,124.7509994506836
BPH,Asia,8.19594955444336,126.3219985961914
MXI,Asia,6.949091,126.27368
BAT,South America,-20.584499359131,-48.594100952148
QHP,South America,-23.04010009765625,-45.51599884033203
TOQ,South America,-22.14109992980957,-70.06289672851562
CNR,South America,-26.332500457763672,-70.6072998046875
TLX,South America,-35.37779998779297,-71.60169982910156
ZIC,South America,-38.245601654052734,-72.34860229492188
TTC,South America,-25.56430053710937,-70.37590026855469
API,South America,4.07607,-73.5627
CVE,South America,9.40092,-75.6913
PAL,South America,5.48361,-74.6574
PZA,South America,5.87615,-71.8866
TQS,South America,0.7459,-75.234
RIJ,South America,-6.067860126495361,-77.16000366210938
JAE,South America,-5.59248,-78.774002
IKU,Asia,42.58792,76.713046
VYI,Asia,63.75666809082,121.69333648682
BGN,Asia,68.556602,146.231506
GVN,Asia,48.9269981384,140.033996582
NLI,Asia,53.154999,140.649994
VLK,Asia,47.68209838867188,42.07279968261719
INA,Asia,66.0548324584961,60.11032104492188
ZIX,Asia,66.7965011597,123.361000061
RTC,Asia,17.013599,73.327797
HIM,Asia,8.04981,80.9814
RDP,Asia,23.6225,87.243
PUT,Asia,14.1492996216,77.7910995483
LNX,Asia,54.824,32.025
ABH,Oceania,-23.646099,146.584
ARY,Oceania,-37.30939865112305,142.98899841308594
BLN,Oceania,-36.55189895629883,146.0070037841797
BZD,Oceania,-34.62360000610352,143.5780029296875
BWQ,Oceania,-29.973899841308597,146.81700134277344
CVC,Oceania,-33.70970153808594,136.5050048828125
CWW,Oceania,-35.99470138549805,146.35699462890625
CYG,Oceania,-36.18280029296875,147.88800048828125
CMD,Oceania,-34.6239013671875,148.0279998779297
DRN,Oceania,-28.591699600219727,148.2169952392578
DNQ,Oceania,-35.5593986511,144.945999146
DYA,Oceania,-22.62220001220703,148.36399841308594
ECH,Oceania,-36.15719985961914,144.76199340820312
FRB,Oceania,-33.363602,147.934998
GUH,Oceania,-30.96109962463379,150.25100708007812
HXX,Oceania,-34.53139877319336,144.8300018310547
HTU,Oceania,-35.715301513671875,142.36000061035156
KRA,Oceania,-35.751399993896484,143.93899536132812
KPS,Oceania,-31.07439994812012,152.77000427246094
KGY,Oceania,-26.580799102783203,151.84100341796875
TGN,Oceania,-38.207199,146.470001
MRG,Oceania,-17.06920051574707,145.41900634765625
RPM,Oceania,-14.722800254821776,134.7469940185547
QRM,Oceania,-32.214698791503906,148.22500610351562
PPI,Oceania,-33.23889923095703,137.9949951171875
SIO,Oceania,-40.834999084472656,145.08399963378906
SNB,Oceania,-11.422800064086914,130.6540069580078
SWC,Oceania,-37.07170104980469,142.74099731445312
TYB,Oceania,-29.451099395751957,142.05799865722656
TUM,Oceania,-35.26279830932617,148.24099731445312
WGT,Oceania,-36.41579818725586,146.3070068359375
WKB,Oceania,-36.32109832763672,142.41900634765625
QRR,Oceania,-31.733299255371094,147.80299377441406
SXE,Oceania,-38.090827,146.965335
WWY,Oceania,-33.9371986389,147.190994263
NGA,Oceania,-34.25559997558594,148.2480010986328
LHK,Asia,32.389400482177734,111.69499969482422
WDS,Asia,32.591667,110.907778
HTT,Asia,38.201984,90.841495
UUN,Asia,46.660301208496094,113.28500366210938
BFU,Asia,32.8477333333,117.320244444
RUG,Asia,32.25788497924805,120.50165557861328
WHU,Asia,31.3906,118.408997
SXJ,Asia,42.91170120239258,90.24749755859376
YKH,Asia,40.542524,122.3586
BQG,Asia,52.38,140.448
HYD,Asia,17.2313175201,78.4298553467
PKO,Africa,9.35768985748291,2.609679937362671
KDC,Africa,11.14479,2.940381
HMG,Oceania,-23.93000030517578,132.80499267578125
BIB,Africa,3.102220058441162,43.62860107421875
KCS,Oceania,-24.42329978942871,131.8350067138672
BMR,Europe,53.72472381591797,7.373332977294922
MVW,North America,48.4709014893,-122.42099762
GOO,Oceania,-28.52140045166016,150.32000732421875
APT,North America,35.060699,-85.585297
DCU,North America,34.652698516799994,-86.94539642330001
GLW,North America,37.03179932,-85.9536972
DKV,Oceania,-24.86000061035156,129.07000732421875
RNZ,North America,40.9478988647,-87.1826019287
SBT,Asia,71.219167,72.052222
AXF,Asia,38.74831,105.58858
NIS,Oceania,-2.66222222222,151.997777778
BUL,Oceania,-7.216286671410001,146.649541855
TBR,North America,32.4827003479,-81.73690032959999
AMT,Oceania,-26.108299255371094,131.20700073242188
EDD,Oceania,-25.205799102800004,133.253997803
FIK,Oceania,-25.5946998596,134.582992554
JJG,South America,-28.6753,-49.0596
WKI,Africa,-18.362967,26.519791
KLJ,Europe,55.7118988037,21.2427997589
ETB,North America,43.4221992493,-88.1278991699
GLR,North America,45.0135002136,-84.7035980225
AID,North America,40.10860061649999,-85.6129989624
QND,Europe,45.385799,19.839199
GUU,Europe,64.99140167236328,-23.22470092773437
PCD,North America,43.019298553467,-91.12370300293
OTJ,Africa,-20.434700012207,16.660800933838
TSM,North America,36.45819855,-105.6719971
RTN,North America,36.74150085,-104.5019989
PPA,North America,35.612998962402,-100.99600219727
FLP,North America,36.29090118,-92.59030151
BGD,North America,35.700901031499995,-101.393997192
HLE,Europe,-15.957725,-5.645943
BNJ,Europe,50.7688903809,7.16333293915
NGK,Asia,51.780102,143.139008
SQA,North America,34.60680008,-120.0759964
HXD,Asia,37.125286,97.268658
BAR,Asia,19.13824,110.454775
ZBO,Oceania,-20.018299102783203,148.21499633789062
UCB,Asia,41.129722,113.108056
KEO,Africa,9.5,-7.566999912261963
GII,Africa,11.432999610901,-9.1669998168945
NZE,Africa,7.8060193061829,-8.7017974853516
OCM,Oceania,-22.54,117.275
WGN,Asia,26.802,110.642
TXF,South America,-17.524499893188,-39.66849899292
SPA,North America,34.915699005127,-81.956497192383
BJW,Asia,-8.70743498008,121.057426929
NBN,Africa,-1.410277,5.621944
OLL,Africa,-1.226666,15.91
PPF,North America,37.32989883,-95.5062027
PCQ,Asia,21.6475,101.9
AYS,North America,31.2490997314,-82.39550018310001
DSS,Africa,14.67,-17.073333
PMH,North America,38.8404998779,-82.84729766850002
NAC,Oceania,-36.98529815673828,140.72500610351562
PGZ,South America,-25.1847,-50.1441
PQM,North America,17.533153,-92.015484
CUD,Oceania,-26.799999237060547,153.10000610351562
CLP,North America,58.83369827,-158.529007
JOJ,North America,68.1252746582,-106.585281372
ECI,North America,11.427542,-86.033361
QGQ,North America,67.9406628551,-53.6218696833
QPW,North America,68.3126574861,-53.4602075815
QJE,North America,68.85792599759999,-53.1232953072
XIQ,North America,69.0809150007,-51.1143153906
QQT,North America,69.9958611087,-51.3009166718
QJI,North America,68.6342530984,-51.8322622776
QFG,North America,60.6197196536,-45.9140619636
QRY,North America,68.14088100629999,-53.4414589405
NPR,South America,-7.125833,-55.400833
SMT,South America,-12.479177,-55.672341
ENO,South America,-27.227366,-55.837495
UZR,Asia,47.09115,81.66521
NYR,Asia,63.294998,118.336998
SUK,Asia,67.792,130.394
UKG,Asia,70.011001586914,135.64500427246
VHV,Asia,63.458057403564,120.26916503906
DEE,Asia,43.9584007263,145.682998657
EKS,Asia,49.1903,142.082993
TLK,Asia,59.876389,111.044444
RDB,North America,68.03209686279999,-162.899002075
ION,Africa,1.6169999837875366,18.066999435424805
EBH,Africa,33.7216666667,1.0925
ZIS,Africa,31.774878,12.25006
MYZ,Africa,-14.0836000443,34.9197006226
BCU,Africa,10.482833,9.744
GMO,Africa,10.2983333333,10.8963888889
KDA,Africa,12.898500442504885,-14.968099594116213
SHO,Africa,-26.358611,31.716944
KIY,Africa,-8.91123,39.508619
QSI,Africa,-3.3633298873901367,37.32690048217773
MNS,Africa,-11.13700008392334,28.87260055541992
GZI,Asia,33.5312004089,68.412902832
DBC,Asia,45.505278,123.019722
LNL,Asia,33.788,105.797
SQD,Asia,28.3797,117.9643
YSQ,Asia,44.938114,124.550178
JSJ,Asia,47.11,132.660278
WMT,Asia,27.81638,106.33268
LLB,Asia,25.4525,107.961667
CDE,Asia,41.1225,118.073889
DTU,Asia,48.445,126.133
EJN,Asia,42.0155,101.0005
RHT,Asia,39.225,101.546
HUO,Asia,45.487222,119.407222
GMQ,Asia,34.418066,100.301144
QSZ,Asia,38.281055,77.075192
TEI,Asia,27.9412002563,96.1343994141
CWJ,Asia,23.273889,99.373611
JMJ,Asia,22.415833,99.786389
NLH,Asia,27.5403,100.7593
PBQ,South America,-11.641599655151367,-61.17910003662109
WUT,Asia,38.597456,112.969173
NZL,Asia,47.865833,122.767503
AIP,Asia,31.4338,75.758797
VDY,Asia,15.1749666667,76.6349472222
SAG,Asia,19.688611,74.378889
PYB,Asia,18.8799991607666,82.552001953125
SUP,Asia,-7.0242,113.89023
RKO,Asia,-2.0991199016571045,99.70069885253906
PPR,Asia,0.8454310297966003,100.37000274658205
TJB,Asia,1.0527,103.3931
KRC,Asia,-2.093,101.4683
NRE,Asia,-3.8548,126.7012
NAM,Asia,-3.235569953918457,127.0999984741211
DOB,Asia,-5.77222013474,134.212005615
SQN,Asia,-2.080509901046753,125.96700286865234
AYW,Asia,-1.1593,132.4633
BYQ,Asia,3.45571994781,117.866996765
UOL,Asia,1.1027,121.4141
RAQ,Asia,-4.760557,122.569371
JSK,Asia,25.653601,57.799301
ZBY,Asia,19.2436,101.7093
BGL,Asia,28.212799072265625,83.66629791259766
RJB,Asia,26.510066,86.733902
DQM,Asia,19.501944,57.634167
CKI,Oceania,-11.164999961853027,132.48300170898438
BYP,Oceania,-22.673900604248,119.16600036621
LUC,Oceania,-16.74810028076172,-179.66700744628906
YAS,Oceania,-16.758899688720703,177.5449981689453
WIK,Oceania,-36.80889892578125,175.08599853515625
DEX,Asia,-4.8557,139.482006
NAU,Oceania,-14.176799774169922,-141.26699829101562
FAC,Oceania,-16.68670082092285,-145.32899475097656
NUK,Oceania,-19.28499984741211,-138.77200317382812
VHZ,Oceania,-18.780000686645508,-138.85299682617188
HHZ,Oceania,-17.544700622558594,-142.61399841308594
RRR,Oceania,-16.045,-142.476944
KHZ,Oceania,-15.780799865722656,-145.12399291992188
TKV,Oceania,-17.355300903320312,-138.44500732421875
TDS,Oceania,-7.6217,142.868
TMH,Asia,-6.099219799041748,140.29800415039062
NKB,Oceania,-18.4946994781,124.851997375
AEI,Europe,36.12888,-5.441118
KSE,Africa,0.1829999983310699,30.100000381469727
NCJ,South America,-30.9575,-61.5283
IST,Asia,41.275278,28.751944
SOV,North America,59.442401885986,-151.70399475098
